0.45260183610741006;0.9937709981613553;0.4516173645041846;3
0.36675935027569506;0.986806912953353;0.713805459228643;3
0.8131858313205274;0.8070730749127015;0.38911723092986106;3
0.9266198272907513;0.7094036963884878;0.337183500961867;3
0.08760262348028236;0.5394348456862365;0.7344396431992857;3
0.716173310522114;0.20392968672298795;0.7134115276239559;3
0.16083838909453974;0.987208621544231;0.21340349864076746;3
0.562016294328692;0.2703885825828849;0.9283536476863519;3
0.5537863458527043;0.34062107431500543;0.8256779388548726;3
0.434210639308104;0.8833637270391203;0.8798099533294779;3
0.02001224632766907;0.7375954656653547;0.033454063379331656;2
0.7111535842380046;0.8537269019090736;0.9673725824717571;3
0.826535097409591;0.06175144686681011;0.7765211606677842;3
0.6567383445433987;0.838386828008937;0.6526307408764034;3
0.6082967935708113;0.46565446811135314;0.8711271614074989;3
0.026130451854245118;0.20508427529483964;0.5617985856372606;2
0.3737429714408884;0.9486876124722127;0.07199158378375159;3
0.8163121250764371;0.29769588223982535;0.28798216233851626;3
0.14171158978523646;0.21379016573362875;0.9074089770588578;3
0.6471857658772137;0.23497630674698722;0.6503719393288248;3
0.8789165016109526;0.954098819918597;0.2984475601004959;3
0.599454600361207;0.6146857936669576;0.14924941673853598;3
0.3758845757589827;0.9614671866596987;0.07859727015536111;3
0.09456671902708347;0.4100319945936538;0.7823054350690152;3
0.6122939809304994;0.8330302576903393;0.3955216475205272;3
0.42444248573234555;0.13259024321954582;0.3697357983726539;3
0.10718439272086044;0.20539423479710173;0.8293539722026703;3
0.2161078318438435;0.6135191325195055;0.4801326250012058;3
0.9842550197551658;0.04152710072482979;0.05166795160351223;3
0.637203753058274;0.8129976696379104;0.9104312050061513;3
0.688097630659528;0.5027219164750616;0.29713227438619794;3
0.7479852495926963;0.11828990144521034;0.2020750094560253;3
0.8162677243285088;0.8737084686439802;0.5690934856127783;3
0.6160903075232917;0.017482714542945477;0.6699816943653848;2
0.658993776550685;0.1865741286206205;0.7659604853972027;3
0.711150281508167;0.64440595941086;0.9755526644633412;3
0.20934829037393843;0.9689750007480477;0.13420055862246194;3
0.5632055126263281;0.9580692762561057;0.03147367646125432;3
0.4900210133034237;0.5813973473696232;0.13479135638379547;3
0.624734601162798;0.6465543214341503;0.42287737133511094;3
0.5784837360955858;0.11107218396183059;0.8837682273663503;3
0.9406302439728443;0.8019685603540212;0.05193417018963842;3
0.16222906768697065;0.757525951761767;0.3966020859790973;3
0.37025901283799534;0.9929665457003741;0.14333079187190112;3
0.45369530005584274;0.12452085345233388;0.4549528565349798;3
0.2843047814784758;0.22951197565120074;0.4154889151205262;3
0.8961156702745661;0.17002592595934107;0.7191570986289627;3
0.4867666267829641;0.05790533889090299;0.252744902075292;3
0.02439652456561303;0.6514656171291509;0.8487890361247159;2
0.4964883834249893;0.40142441713816723;0.27990808112533505;3
0.7586452683846096;0.42629292178460354;0.6568218316387159;3
0.7170405106377258;0.9538847066733007;0.31236568321834235;3
0.12342674109160567;0.6632807386476296;0.4222238592169838;3
0.6796322895913885;0.7925617253197529;0.2488091808379208;3
0.14639044225603948;0.9200456982442726;0.30504248178442284;3
0.7588543668878344;0.17764053642948407;0.9031949105099333;3
0.4106169002010751;0.7263119790172718;0.6528191092583695;3
0.13016550225108992;0.19396084962652405;0.8980753144459325;3
0.25279722550362216;0.15626869061336013;0.8350835784603152;3
0.4027448068892697;0.33547083940903766;0.7201694022349264;3
0.9229718752397069;0.29992235739814155;0.9931073617322104;3
0.2601077068135319;0.37352901372120273;0.5750864173488924;3
0.5816780991835587;0.2723226520549752;0.816341040956743;3
0.5590819383861602;0.8489159972446056;0.2724508656491663;3
0.9095292065928997;0.6975484805476377;0.6481898031932553;3
0.957586869842256;0.4179244377373229;0.57314960793166;3
